id	rtAllCriticsRating	rtAllCriticsNumReviews	rtAllCriticsNumFresh	rtAllCriticsScore	rtAudienceRating	rtAudienceNumRatings	rtAudienceScore
41425	5.8	67	33	49	3.1	778	55
41527	7.5	99	88	88	3.8	9101	81
41564	4.4	27	9	33	2.7	2087	40
41566	6.9	206	156	75	3.1	260071	62
41569	7.7	242	202	83	2.8	207337	52
41571	5.4	158	56	35	3.7	71263	82
41573	5.9	151	79	52	3.2	49319	63
41575	5.2	77	24	31	2.9	11585	41
41585	6.4	36	24	66	2.9	2125	39
41617	5.2	10	4	40	0	0	0
41627	7.4	7	7	100	4.1	907	91
41699	6.2	11	7	63	2.4	42	33
41716	7.2	16	15	93	3.7	5436	75
41721	6.6	56	43	76	3.5	2027	69
41769	0	3	2	66	3.8	3940	77
41831	6.5	10	8	80	0	0	0
41863	7.4	136	115	84	3.7	7818	80
41997	7.5	197	153	77	3.6	47552	78
42002	5.8	150	76	50	3.1	31343	63
42004	6.8	134	102	76	3.6	21396	77
42007	4.4	110	22	20	3	41917	51
42009	3.6	91	6	6	3.2	93712	64
42011	4.9	131	38	29	3.2	80127	58
42013	6.6	169	120	71	3	146246	50
42015	5.6	130	56	43	3.1	29998	57
42018	6.6	136	90	66	3.3	11358	64
42021	6	87	44	50	2.9	8910	39
42053	2.2	28	1	3	3.4	3700	67
42094	8.9	18	18	100	0	0	0
42197	5.9	85	48	56	3.6	6183	74
42213	0	0	0	0	0	0	0
42217	8.8	17	17	100	4.3	1093	92
42418	6.6	169	102	60	2.9	27173	51
42556	7.2	5	5	100	0	0	0
42602	6.8	42	31	73	4	627	84
42632	7	84	62	73	4	23638	86
42634	\N	\N	\N	\N	\N	\N	\N
42681	7.1	8	7	87	0	0	0
42718	7	108	87	80	3.6	25880	72
42721	2.3	49	2	4	2.5	34745	31
42723	5.8	100	59	59	3.1	72216	59
42725	3.7	60	11	18	3.8	55076	85
42728	4.9	121	39	32	3.4	53037	73
42730	0	0	0	0	0	0	0
42732	5.8	114	62	54	3.3	31706	70
42734	5.5	122	58	47	3.1	60552	58
42736	3.6	14	3	21	2.6	750	37
42738	3.7	100	15	15	3.6	111035	77
42740	5.4	108	46	42	2.5	4171	26
42783	8	16	16	100	4.4	312	91
42900	7.5	14	12	85	3.8	1039	78
43011	4.4	5	1	20	0	0	0
43333	7.6	89	81	91	3.9	14962	81
43376	7.3	94	82	87	3.8	7998	83
43391	0	2	2	100	2.7	533	27
43396	6.9	136	111	81	3.8	6841	88
43419	5.4	13	8	61	3	8063	47
43460	7.6	120	109	90	3.3	8622	60
43556	3.9	110	11	10	3.2	13763	64
43558	3.1	70	4	5	3.4	86119	69
43560	6.6	130	95	73	3.2	48480	63
43679	5.1	114	51	44	3.4	76527	69
43684	6.1	105	64	60	3.1	15411	65
43708	0	0	0	0	0	0	0
43710	6.3	6	5	83	0	0	0
43744	4.9	94	30	31	3.4	21511	68
43836	4.1	139	31	22	3	52976	59
43853	5.8	6	3	50	0	0	0
43869	6.1	103	71	68	3.2	24897	65
43871	4.6	153	29	18	3	32315	48
43899	7.4	52	46	88	3.9	1083	80
43904	3.2	88	8	9	3.1	53427	55
43906	4.3	28	9	32	2.7	7152	43
43908	3.3	36	5	13	2.9	7900	57
43910	8	97	87	89	2.9	12241	51
43912	4.6	148	34	22	2.7	15783	31
43914	5.4	52	21	40	2.9	7599	57
43917	6.5	139	99	71	3.4	27593	80
43919	2.4	83	5	6	2.8	89201	51
43921	4.5	128	51	39	3.6	35992	77
43923	4.5	53	14	26	3.7	23761	85
43926	3.1	49	4	8	2.5	8367	27
43928	2.8	76	7	9	2.6	46298	42
43930	3.7	108	14	12	3	85958	60
43932	3.5	66	7	10	2.7	30788	38
43934	7.7	32	29	90	3.8	3812	75
43936	5.9	157	87	55	3.2	31478	60
43987	4.1	7	2	28	0	0	0
44004	4.6	147	37	25	3.2	86609	60
44022	6.1	142	82	57	3.6	162267	76
44058	4	10	3	30	3.3	2197	56
44073	6.5	5	4	80	0	0	0
44161	5	46	12	26	2.7	10638	26
44168	8	11	11	100	3.8	668	77
44189	5.1	103	37	35	2.8	14077	37
44191	6.8	233	169	72	3.9	226041	88
44193	0	0	0	0	0	0	0
44195	7.3	177	152	85	3.7	55103	84
44197	6	104	62	59	3.1	19411	51
44199	7.3	195	168	86	3.7	84980	81
44204	7.4	126	102	80	3.8	11397	83
44225	5.5	86	45	52	3.1	60073	66
44301	6.4	37	25	67	3.6	1806	69
44397	5.3	133	65	48	3.1	75042	64
44399	4.4	103	28	27	2.9	41890	50
44494	2.8	18	3	16	2.5	1039	29
44511	6.5	76	56	73	2.7	6598	42
44555	8.2	148	138	93	4.4	48886	95
44587	8.6	21	21	100	3.7	1130	77
44595	5.8	64	35	54	3	25498	50
44613	5.4	119	52	43	3.5	92007	78
44633	7.5	105	93	88	3.7	11571	74
44653	8.3	16	15	93	4	719	83
44657	7.3	11	9	81	4.2	975	89
44665	0	0	0	0	0	0	0
44694	7.8	160	147	91	4	29813	88
44709	7	132	110	83	3.6	27397	74
44729	2.4	37	2	5	3.1	8141	66
44731	3	57	5	8	3.3	40388	60
44759	3.1	149	10	6	2.5	28208	33
44761	7.1	134	106	79	3.9	44891	82
44777	5.6	10	6	60	0	0	0
44788	7.2	115	96	83	3.7	11879	74
44815	5.9	86	54	62	4	55291	81
44828	6.9	129	110	85	3.2	31835	58
44840	3.1	69	8	11	3.4	92722	71
44844	3.8	43	10	23	3.2	19754	64
44849	5.4	68	29	42	3.3	10097	58
44864	0	0	0	0	0	0	0
44889	6.4	5	3	60	0	0	0
44911	6.8	18	15	83	3.2	1627	56
44929	5.8	74	36	48	3.8	9542	78
44937	7.5	104	89	85	3.2	15237	54
44949	4.7	95	25	26	3.2	22689	58
44972	4.7	125	46	36	3.1	149474	65
44974	6.4	133	91	68	3.7	41391	76
44978	5.9	7	4	57	0	0	0
45028	7.1	188	153	81	3	24547	49
45062	5	134	44	32	3.1	26716	47
45074	4.5	111	21	18	3.1	59950	53
45081	4.5	89	26	29	3.2	81448	65
45106	\N	\N	\N	\N	\N	\N	\N
45175	5.7	106	60	56	3.3	19339	63
45183	5.6	90	50	55	3.6	21374	75
45186	6.6	217	152	70	3.3	86328	69
45208	4.2	119	28	23	3	55493	59
45210	8.2	200	181	90	3.6	39922	76
45221	4.9	96	30	31	3.5	82123	76
45335	8.4	8	8	100	0	0	0
45361	3.5	68	8	11	3	32251	48
45382	6	101	52	51	3	15861	47
45412	7.2	31	27	87	3.1	10744	50
45431	6.8	163	121	74	3.6	155694	73
45440	5.4	133	47	35	3	9231	48
45442	4.9	196	65	33	3	65499	57
45447	4.8	219	54	24	3.2	124708	64
45499	5.9	227	129	56	3.6	198041	73
45501	5	187	62	33	3.1	107481	52
45503	4.7	72	17	23	3.5	16870	66
45517	6.9	192	142	73	3.7	182909	80
45525	4.6	84	21	25	3.2	13324	50
45611	6.4	9	7	77	0	0	0
45635	6	132	74	56	3.1	14609	46
45658	6.2	65	43	66	3.4	4873	60
45662	7	32	27	84	3.5	17016	78
45664	6	77	43	55	3	14647	49
45666	5.1	162	64	39	2.9	76491	57
45668	5	154	55	35	3.5	118884	75
45672	4.8	165	53	32	3.4	221348	72
45679	7.4	11	10	90	3.6	499	68
45720	6.6	183	138	75	3.6	163192	76
45722	6	217	117	53	3.9	395865	86
45726	4.3	164	34	20	3.2	90944	59
45728	6.1	158	99	62	3.7	70058	83
45730	4.2	207	50	24	3	72266	54
45732	5.1	126	50	39	2.7	73211	43
45852	2.6	57	5	8	3.3	46137	61
45880	6	175	96	54	3	59278	56
45928	7.2	103	91	88	3.6	16624	73
45950	7.7	158	147	93	3.6	41842	75
45981	0	4	0	0	0	0	0
46034	7.6	49	48	97	4	844	88
46062	5.4	8	5	62	0	0	0
46194	5.5	38	21	55	2.9	13053	39
46231	4.1	47	7	14	3	12252	44
46258	0	4	4	100	0	0	0
46322	0	0	0	0	0	0	0
46335	4.7	107	38	35	3.6	152700	80
46337	3.5	73	8	10	3.2	42950	60
46347	6.9	29	26	89	4.1	3059	89
46430	4.3	77	21	27	3.6	25532	74
46530	7.1	254	193	75	3.3	112381	67
46559	7.1	94	81	86	3.4	13498	63
46572	5.6	72	33	45	2.8	11822	37
46574	4.6	69	15	21	2.9	10204	36
46578	7.7	205	186	90	4	163418	90
46581	6.4	65	43	66	3	11333	42
46653	0	3	1	33	0	0	0
46664	8.6	26	26	100	4	609	88
46723	6.7	192	132	68	3.5	86426	76
46772	5.8	98	51	52	2.9	24171	49
46803	8.5	19	19	100	3.9	599	80
46839	7.8	50	43	86	3.6	1630	69
46850	7.4	120	114	95	3.2	12179	56
46855	8.6	72	70	97	4.4	2190	94
46865	3.2	89	11	12	3.1	78948	68
46901	0	1	1	100	0	0	0
46919	5.1	51	20	39	3.7	2835	82
46948	6.8	156	115	73	3.2	42058	63
46959	5.6	58	30	51	3.1	3512	43
46965	6.2	169	116	68	2.9	72394	55
46967	5.4	137	53	38	3.2	28506	56
46970	6.5	182	131	71	3.4	130490	73
46972	5.3	129	56	43	3.6	169931	76
46974	6.7	223	153	68	3.4	67835	67
46976	6.8	167	121	72	3.6	92551	82
47044	5.6	189	89	47	2.8	55637	48
47049	4	57	11	19	2.9	11651	40
47099	6.4	166	110	66	4.1	211913	88
47117	6.6	61	46	75	3.7	894	73
47122	4.3	92	23	25	3.6	194452	74
47124	6.2	113	71	62	3.1	34181	51
47148	6.4	55	38	69	3.8	1500	77
47200	6	87	53	60	3.5	85861	72
47202	6.3	38	27	71	4.1	2452	87
47254	0	4	1	25	0	0	0
47261	5.4	133	53	39	2.9	28560	36
47264	4.4	92	21	22	3.3	56716	61
47274	8.3	9	8	88	4	1029	86
47306	6.8	7	5	71	3.5	627	63
47330	4.4	12	5	41	3.4	1249	66
47382	4.5	99	19	19	3.9	236004	85
47384	3	58	2	3	3	23825	51
47394	6.1	6	4	66	3.8	4674	82
47423	7.6	151	136	90	3.8	16884	82
47446	7.3	41	35	85	3.4	1156	62
47465	4	73	21	28	3.3	15608	62
47493	6.9	10	8	80	0	0	0
47516	2.5	50	2	4	3	80733	57
47518	5	109	40	36	3.5	88251	75
47610	6.9	178	131	73	3.8	105389	83
47615	0	1	1	100	0	0	0
47629	8.4	180	174	96	3.5	39506	74
47634	7.5	5	5	100	0	0	0
47640	5	104	41	39	3.4	42736	76
47642	6	71	41	57	3	15503	51
47644	6.4	132	94	71	3.6	34698	75
47646	5.7	125	59	47	3.3	11257	63
47721	8.4	15	15	100	4.2	2073	90
47723	8.5	7	7	100	0	0	0
47725	5.5	86	38	44	3.4	17241	73
47728	7.6	10	8	80	3.8	410	81
47778	7.1	94	81	86	3.2	9983	53
47793	0	0	0	0	0	0	0
47805	6.8	8	6	75	2.9	2577	52
47810	7.7	45	41	91	3.6	8988	79
47815	3.2	63	2	3	3.3	23508	61
47830	4	93	20	21	3.1	10194	51
47836	6.9	78	63	80	2.9	10414	41
47894	7.6	111	98	88	4	12108	86
47907	7.9	63	58	92	3.4	5242	63
47937	6	85	55	64	3.3	30894	62
47940	6.6	50	38	76	3.4	8681	62
47950	6.5	178	122	68	3	27144	47
47952	2.7	71	2	2	3.3	56344	68
47956	7.1	162	121	74	3.7	57534	73
47970	5.7	124	57	45	3.2	37077	59
47976	4.6	100	27	27	2.9	11451	38
47978	0	0	0	0	0	0	0
47997	6.5	40	29	72	3.2	21918	57
47999	7.2	97	84	86	3.6	17583	76
48032	3.6	23	4	17	4.1	3393	84
48043	5.9	189	96	50	3.4	57823	73
48061	7.6	9	8	88	3.7	738	80
48082	6.6	153	107	69	3.8	53923	81
48142	4.8	182	60	32	2.7	40782	32
48150	6	56	34	60	3.9	6421	90
48159	5.1	66	26	39	3.1	15884	51
48161	5.6	99	41	41	3.7	74026	84
48198	6.1	9	5	55	3.2	136	49
48214	6.3	25	16	64	3.5	683	63
48231	6.7	46	37	80	3.8	2168	78
48262	6.4	55	37	67	3.7	3171	74
48301	8	10	10	100	0	0	0
48304	6.3	184	117	63	3.7	132213	79
48319	4.9	126	41	32	3.4	25191	69
48322	5.8	103	65	63	3.6	75153	83
48326	0	0	0	0	0	0	0
48342	6.5	58	42	72	3.7	4754	74
48374	0	0	0	0	0	0	0
48385	8	209	191	91	3.4	141091	76
48394	8.6	193	184	95	4.1	183647	90
48412	5.2	143	54	37	3.7	58919	83
48414	5.4	98	46	46	3.4	91895	66
48416	4.6	137	35	25	3.2	39981	57
48516	8.2	228	211	92	4.1	195210	92
48518	3.5	79	10	12	3.2	72600	64
48520	4	88	18	20	3.2	54090	61
48522	4.7	65	21	32	3.3	16210	64
48560	5	129	39	30	3.1	39912	55
48567	6.4	245	166	67	3.2	244294	65
48584	5.6	46	24	52	2.9	1159	41
48591	3.4	71	7	9	2.8	45131	57
48593	4.4	141	30	21	3	29127	51
48596	4	45	9	20	3.2	48769	69
48598	6.8	145	104	71	3.3	9766	60
48600	4.3	25	4	16	3.9	8409	81
48649	0	0	0	0	0	0	0
48678	5.8	49	27	55	3.3	6353	62
48682	8	82	78	95	3.6	2373	71
48696	7.4	154	122	79	3.7	34155	79
48698	8.4	69	69	100	3.7	8806	77
48711	4.1	23	2	8	3.9	26252	85
48738	7.3	177	154	87	3.8	58962	87
48741	6.6	94	72	76	3.6	8813	70
48744	6.4	119	78	65	3.7	15870	75
48774	8	208	193	92	3.7	127695	81
48780	7.1	187	141	75	3.9	138467	90
48783	7	191	139	72	3.5	54914	70
48791	5.7	76	41	53	3.7	22360	82
48856	6.6	93	70	75	3.3	23093	67
48872	7	67	56	83	3.9	3433	84
48877	4.2	83	21	25	3.7	159522	79
48879	6.7	137	104	75	3.4	13062	64
48883	5.3	99	36	36	3.2	5541	54
48899	\N	\N	\N	\N	\N	\N	\N
48909	6.5	9	7	77	0	0	0
48943	0	1	1	100	0	0	0
48982	6.7	128	92	71	3.3	58694	68
48997	6.2	121	70	57	3.4	41387	74
49007	6.1	7	5	71	0	0	0
49013	3.6	64	9	14	3.1	31916	59
49110	2.2	9	1	11	0	0	0
49130	4.8	126	30	23	3.3	22634	62
49132	0	0	0	0	0	0	0
49200	7.6	9	9	100	3.7	504	75
49205	3.9	55	8	14	2.9	26258	38
49220	5.8	156	78	50	3	5643	44
49263	5.8	71	39	54	3.5	3961	68
49265	7.2	60	50	83	3.9	11089	81
49272	7.8	214	202	94	3.9	155430	87
49274	6.9	158	117	74	3.6	194573	75
49276	2.9	40	4	10	3.1	24118	51
49278	0	0	0	0	0	0	0
49280	5.6	167	77	46	3.6	13513	74
49282	2.9	81	5	6	2.8	16598	45
49284	6.1	59	36	61	3.3	11471	57
49286	0	0	0	0	0	0	0
49312	6.1	61	40	65	4	6153	85
49314	5.5	98	47	47	3.2	27914	56
49347	5.7	140	71	50	3	26331	43
49355	8	12	12	100	4	587	86
49396	5.7	119	64	53	3.3	63427	69
49422	6.6	56	42	75	3.7	2771	74
49524	5.3	126	47	37	3.5	18145	74
49526	2.7	44	3	6	3	24260	48
49528	3.8	100	16	16	2.8	21560	36
49530	6.3	209	130	62	4	155615	90
49571	5.6	11	5	45	0	0	0
49642	4.5	86	26	30	3.3	18555	62
49644	6.2	40	27	67	3.3	1007	57
49647	7	142	111	78	3.3	39179	67
49649	0	0	0	0	0	0	0
49651	6.5	173	131	75	3.5	88339	77
49666	4.9	108	34	31	3.5	6462	64
49688	8.6	5	5	100	0	0	0
49772	7.1	143	106	74	3.9	20954	85
49793	5.8	124	61	49	3.6	38195	81
49817	0	1	1	100	0	0	0
49822	6.1	167	90	53	3.1	51101	52
49824	7.2	200	156	78	3.5	87867	73
49856	6.8	63	49	77	3.5	2737	67
49910	6.3	121	84	69	3.9	77693	88
49932	7.1	101	73	72	3.8	17370	75
49957	6.4	104	66	63	3.5	10240	70
49961	7.5	167	145	86	3.7	22200	81
50003	4.5	44	15	34	2.7	71044	43
50005	6.4	120	79	65	3.5	17358	67
50011	6.6	21	15	71	3.9	2273	83
50064	5	146	47	32	2.9	14972	35
50066	7.3	70	59	84	3.9	2319	81
50068	8.2	196	178	90	3.8	73433	85
50147	0	0	0	0	0	0	0
50149	3	80	3	3	2.9	50375	44
50151	4.1	56	12	21	3.2	13047	51
50153	2.9	81	3	3	2.8	15990	45
50158	4.5	88	23	26	3.8	131307	83
50160	6.2	123	81	65	3.2	35425	67
50162	4.5	90	19	21	3.2	25956	62
50189	0	3	0	0	0	0	0
50229	7.9	34	33	97	3.9	1140	82
50253	0	0	0	0	0	0	0
50259	7.3	84	71	84	3.7	1584	75
50274	7.3	145	129	88	3.6	3984	73
50347	0	0	0	0	0	0	0
50354	\N	\N	\N	\N	\N	\N	\N
50356	0	0	0	0	0	0	0
50440	3.6	52	10	19	2.7	14738	36
50442	5.5	141	78	55	3.3	59805	68
50445	3.8	93	19	20	3.1	49309	59
50447	0	3	1	33	0	0	0
50477	7.2	5	4	80	0	0	0
50514	7.4	101	88	87	3.7	12261	86
50583	6.9	9	7	77	4	833	86
50601	7.2	143	122	85	3.4	97023	71
50619	7.3	14	13	92	3.9	760	82
50658	8.2	61	59	96	3.2	6671	57
50685	7.3	162	144	88	3.4	228321	67
50792	4.5	131	28	21	3.2	45131	57
50794	4.3	153	43	28	3.3	94720	64
50796	3.6	73	8	10	3.1	38058	56
50798	2.3	62	1	1	2.5	152790	38
50800	3.7	83	10	12	3.1	129304	48
50802	3.2	155	8	5	3.3	96755	68
50804	3.9	141	21	14	3.3	109979	61
50806	3.2	120	10	8	3.1	204857	56
50842	6.5	63	46	73	3.6	2971	70
50851	6.4	49	34	69	3.3	18459	68
50858	5.6	42	20	47	3.2	4965	52
50872	8.4	213	205	96	3.9	414956	84
50898	8.1	6	6	100	3.9	529	82
50912	7	109	93	85	3.8	48639	83
50923	6	134	77	57	3	30327	52
50970	4.4	21	6	28	2.8	407	39
51007	7.2	85	70	82	3.7	5161	77
51014	0	0	0	0	0	0	0
51037	5.1	44	17	38	3.3	6616	57
51077	4.3	130	34	26	3.2	233712	56
51080	7	174	145	83	3.4	84757	65
51082	4.8	52	14	26	3.9	88879	80
51084	6	163	102	62	3.4	109147	70
51086	3.5	186	15	8	3.2	101409	61
51088	5	95	33	34	3	48867	52
51091	6.3	152	100	65	3.3	48404	70
51094	3.8	64	5	7	3.1	5341	47
51127	6.2	21	14	66	3.8	484	77
51174	4.7	112	21	18	3.3	24687	60
51255	7.7	194	176	90	4	177532	88
51277	0	1	0	0	0	0	0
51304	3.4	12	0	0	2.9	1042	38
51314	6.8	86	62	72	3.6	2001	68
51372	4.2	5	1	20	0	0	0
51412	4.6	128	36	28	3.2	60971	59
51418	5.2	124	42	33	3.2	28113	52
51471	6.6	118	83	70	4	24835	85
51498	\N	\N	\N	\N	\N	\N	\N
51540	7.6	226	202	89	3.5	90179	73
51562	0	0	0	0	0	0	0
51575	3.8	139	20	14	3.4	86633	72
51638	0	4	4	100	0	0	0
51660	5.1	58	19	32	4.1	16774	85
51662	6.1	223	133	59	4.1	476879	90
51666	4.3	109	18	16	2.7	2670	37
51678	0	1	0	0	0	0	0
51694	6.9	74	66	89	3.4	6446	64
51698	5.8	122	65	53	3.1	37595	58
51705	6.9	70	57	81	3.7	9304	74
51709	7.7	144	133	92	3.4	41174	69
51834	6	134	78	58	3.7	77694	75
51857	7	10	8	80	4	686	86
51884	7.5	124	106	85	3.7	28074	78
51903	0	0	0	0	0	0	0
51911	6.4	10	6	60	0	0	0
51925	3.8	161	13	8	3.1	84740	55
51927	3.9	73	15	20	3.2	53019	57
51931	6.3	149	94	63	3.8	58189	81
51933	5.5	107	49	45	3.6	27617	73
51935	5.6	142	68	47	3.8	120688	82
51937	3.2	64	7	10	2.9	63799	50
51939	5	114	38	33	3.2	86247	63
51991	7.2	93	85	91	3.3	9946	67
52005	6.4	94	61	64	3.1	3036	50
52037	6.5	95	71	74	3.5	8387	64
52042	7.1	147	112	76	4	14532	87
52101	0	1	1	100	0	0	0
52227	4.9	12	3	25	3.1	2472	48
52241	7.3	163	142	87	3.5	29621	71
52245	6.2	183	127	69	3.4	665973	66
52279	3.3	93	7	7	3.2	59360	61
52281	7.4	188	155	82	3.9	98721	86
52283	3.5	130	11	8	3.2	39427	54
52285	4.9	81	31	38	3.4	23925	68
52287	6.3	135	89	65	3.5	80580	75
52321	5.7	81	44	54	3.3	4135	55
52328	0	0	0	0	0	0	0
52352	0	3	3	100	0	0	0
52356	4.7	79	20	25	3.4	850	60
52375	0	0	0	0	0	0	0
52413	5.2	15	6	40	4	697	88
52435	5.6	127	67	52	3.1	34926	57
52448	4.8	84	24	28	3.3	20033	59
52456	3.5	141	15	10	3.2	43661	57
52458	6.2	168	115	68	3.7	701373	75
52460	3.6	75	8	10	2.9	39732	42
52462	5.1	83	39	46	3.5	12293	68
52545	5.6	62	31	50	3.2	328	47
52561	6.2	28	19	67	3.4	653	59
52579	5.8	12	6	50	3.8	33	80
52591	4.3	5	0	0	0	0	0
52604	6.5	163	115	70	3.5	129211	71
52606	0	3	3	100	0	0	0
52644	5.5	119	66	55	3	51558	46
52666	5.3	6	2	33	0	0	0
52668	5.4	114	50	43	3.2	37584	54
52694	5.4	109	55	50	2.9	95541	53
52712	4.1	57	12	21	3.3	49604	61
52715	0	0	0	0	0	0	0
52717	3.5	99	15	15	3.4	27981	63
52722	6.2	239	150	62	3.3	1192712	54
52724	5	138	40	28	2.8	26515	33
52767	0	1	1	100	0	0	0
52838	6.4	141	98	69	2.9	6288	43
52867	4.4	100	19	19	2.8	24933	36
52885	7.2	86	71	82	4	13141	87
52929	7.3	84	74	88	3.6	3304	69
52950	5.9	95	60	63	3.5	13807	69
52952	7.7	87	81	93	4.1	25557	89
52967	8.1	140	132	94	3.6	15253	80
52973	0	1	0	0	0	0	0
52975	7.7	205	186	90	3.9	382832	84
53000	6.6	182	128	70	3.4	266576	66
53002	3.8	116	20	17	3	64056	55
53004	2.6	44	2	4	2.8	23589	45
53038	0	4	4	100	0	0	0
53121	5.5	203	83	40	3.4	1369685	57
53123	8.3	152	147	96	4.1	49591	90
53125	5.4	213	95	44	3.8	1768593	74
53127	6.2	128	76	59	2.5	168834	31
53129	5.7	151	84	55	3.6	270348	75
53131	4.8	165	60	36	3.2	470350	55
53133	5.8	90	53	58	3.3	80050	61
53143	5.4	86	38	44	3.1	8851	57
53161	6.3	7	6	85	3.9	4852	80
53189	5.6	104	56	53	3.5	24010	67
53207	2.6	120	6	5	3.2	37899	51
53318	5.4	49	23	46	3.8	24862	79
53322	6.4	195	136	69	3.6	846364	74
53326	6	50	30	60	3.4	4394	62
53349	7.7	59	58	98	3.7	2471	75
53355	0	0	0	0	0	0	0
53435	5.1	106	48	45	3	282438	45
53447	6.9	112	85	75	3.5	9375	66
53450	6.3	124	84	67	3.5	93949	79
53460	6.6	141	109	77	3.4	372345	64
53464	4.8	165	60	36	3.2	470350	55
53466	5.5	134	66	49	3.4	111522	62
53468	6.4	69	49	71	3.6	27143	70
53476	6.5	32	22	68	3.6	492	70
53519	5.8	35	23	65	3.6	52006	73
53550	7.5	156	140	89	3.5	46938	73
53574	6.3	75	48	64	3.3	3053	57
53578	6.6	81	56	69	3.5	3807	66
53737	0	3	2	66	0	0	0
53769	7	59	50	84	3.8	2278	79
53835	8.3	20	20	100	3.9	769	82
53883	8.1	7	6	85	4.5	575	96
53887	7.6	17	14	82	0	0	0
53894	7.8	199	185	92	3.8	93379	87
53921	7	188	147	78	3.5	55538	70
53953	6.7	165	129	78	3.4	349462	61
53956	0	0	0	0	0	0	0
53972	6.8	197	161	81	3.9	1145097	86
53974	3.1	122	9	7	3.2	197792	55
53988	4.9	124	34	27	3.1	49054	49
53993	4.5	190	44	23	3.2	369422	56
53996	0	0	0	0	0	0	0
53999	2.7	73	5	6	2.8	42072	32
54001	6.8	234	182	77	3.9	1449179	82
54004	3.6	154	21	13	3.6	920014	73
54075	\N	\N	\N	\N	\N	\N	\N
54094	5.2	75	36	48	3.2	22883	67
54116	5.9	72	41	56	3	2700	42
54190	5.8	151	80	52	4	133408	84
54193	6.3	73	47	64	3.4	14630	61
54196	8	47	43	91	4	1698	84
54256	4.9	101	40	39	3.3	69065	64
54259	6.8	182	138	75	3.9	192854	86
54268	2.3	32	2	6	3.4	32708	61
54270	3.5	36	5	13	2.7	28787	33
54272	7.5	190	170	89	3.7	1305720	78
54274	2.1	67	5	7	2.5	61978	29
54276	5.2	157	63	40	3.4	112453	64
54278	4	67	10	14	3.1	58055	48
54281	5.8	130	73	56	3.5	29271	73
54284	4.8	103	25	24	3.5	4858	64
54286	7.9	228	213	93	4.1	1312487	91
54290	2.9	71	5	7	3	27511	51
54328	6.6	85	64	75	3.5	5539	65
54331	6.6	112	87	77	3.3	17284	60
54372	7.6	103	96	93	3.9	11817	86
54419	6.6	24	19	79	3.7	434	74
54503	7.4	198	173	87	4.1	315252	87
54505	5.8	94	57	60	3.5	16362	63
54510	6.3	97	61	62	2.9	13913	40
54513	6.9	124	101	81	3.6	16542	77
54612	6	116	69	59	3.4	18572	62
54621	6.5	85	60	70	3.7	6884	76
54648	4.2	155	30	19	3.5	270729	68
54686	4	54	9	16	2.9	36434	39
54691	6.7	83	62	74	3.3	1401	59
54732	4.2	127	29	22	2.8	85682	36
54734	5	81	30	37	3.5	526699	74
54736	5.8	182	93	51	3.6	107436	78
54745	6.9	105	88	83	3.6	7963	72
54768	2.3	74	1	1	2.9	44524	49
54771	4.3	156	30	19	3	66767	43
54775	0	0	0	0	0	0	0
54780	0	0	0	0	0	0	0
54783	3.4	54	7	12	3.1	5910	49
54785	4.1	101	26	25	3.3	79946	64
54787	4.1	110	21	19	3.4	42086	62
54796	6.8	113	96	84	3.6	27100	71
54881	7.7	242	202	83	2.8	207337	52
54910	6.9	34	25	73	3.6	7455	72
54934	3.3	72	11	15	2.6	21959	31
54958	0	3	2	66	3.4	5023	64
54962	6	60	39	65	3.4	19000	61
54978	4.8	41	12	29	2.8	2801	34
54995	6.1	23	17	73	0	0	0
54997	7.5	205	182	88	3.9	139372	85
54999	6.2	156	103	66	3.4	83976	66
55020	8.8	36	36	100	4.1	22784	95
55052	7.3	202	167	82	3.8	138297	79
55063	7.8	79	74	93	3.8	1541	77
55069	8.3	131	125	95	4	12151	85
55071	8.1	91	86	94	4.3	4168	93
55080	5.5	179	76	42	3.4	78908	65
55094	7	154	112	72	3.7	15462	77
55100	5.5	10	6	60	3.1	13048	45
55110	5	67	28	41	3.3	14517	55
55116	6	89	47	52	3.4	13820	67
55118	7.6	190	169	88	3.8	66267	82
55154	5.4	39	18	46	3.2	11794	51
55156	7.4	59	54	91	3.9	2169	81
55159	7.7	5	5	100	0	0	0
55176	7.9	108	102	94	4.2	2605	90
55178	7.3	49	44	89	2.9	2917	51
55190	3.5	5	1	20	3.4	3576	59
55205	6	121	70	57	3.2	14637	53
55232	4.3	91	20	21	3.4	145880	63
55241	4	108	14	12	2.8	78350	35
55245	2.8	110	5	4	3.3	118715	61
55247	7.5	181	149	82	4.2	82515	90
55250	4.6	96	26	27	3.6	118618	75
55253	6.6	140	100	71	3.9	28527	83
55255	5.3	113	45	39	3.1	17049	57
55257	3	39	3	7	2.6	11460	34
55259	0	0	0	0	0	0	0
55261	4.7	153	47	30	2.9	91228	41
55267	6.2	167	107	64	3.5	112489	70
55269	6.5	166	113	68	3.7	57824	79
55272	5.8	144	81	56	3.4	84878	63
55274	5.1	162	56	34	3.3	74366	62
55276	7.6	192	173	90	3.6	123924	72
55278	5.1	118	42	35	3.2	9724	53
55280	7.1	132	107	81	3.8	44751	84
55282	5.5	150	73	48	3.3	146766	57
55284	5.4	150	69	46	3.3	58911	63
55286	6.5	121	78	64	3.6	18238	73
55288	5.2	108	39	36	3.3	6196	54
55290	7.7	164	154	93	3.8	95109	84
